outgoing,incoming,stops,duration,price,airline,departure_date,return_date
ZRH,YUL,1,"['13', '10']",467,"SWISS, Air CanadaOperated by Helvetic",2024-10-20,2024-10-27
ZRH,YUL,1,"['10', '30']",472,"SWISS, Air Canada",2024-10-20,2024-10-27
ZRH,YUL,1,"['11', '25']",494,"SWISS, Air Canada",2024-10-20,2024-10-27
ZRH,YUL,1,"['11', '40']",512,"SWISS, Air Canada",2024-10-20,2024-10-27
ZRH,YUL,1,"['16', '46']",535,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-20,2024-10-27
ZRH,YUL,1,"['10', '20']",861,Air FranceDelta,2024-10-20,2024-10-27
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-21,2024-10-28
ZRH,YUL,1,"['13', '10']",467,"SWISS, Air CanadaOperated by Helvetic",2024-10-21,2024-10-28
ZRH,YUL,1,"['10', '30']",472,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['11', '25']",494,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['11', '40']",512,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['16', '46']",535,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-21,2024-10-28
ZRH,YUL,1,"['10', '20']",861,Air FranceDelta,2024-10-21,2024-10-28
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air CanadaOperated by Air Baltic Corporation/Swiss",2024-10-21,2024-10-28
ZRH,YUL,1,"['13', '55']",433,Air Canada,2024-10-21,2024-10-28
ZRH,YUL,1,"['16', '46']",442,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-21,2024-10-28
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-21,2024-10-28
ZRH,YUL,1,"['10', '30']",487,"SWISS, Air Canada",2024-10-21,2024-10-28
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air CanadaOperated by Air Baltic Corporation/Swiss",2024-10-22,2024-10-29
ZRH,YUL,1,"['13', '55']",433,Air Canada,2024-10-22,2024-10-29
ZRH,YUL,1,"['16', '46']",442,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-22,2024-10-29
ZRH,YUL,1,"['11', '25']",453,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-22,2024-10-29
ZRH,YUL,1,"['10', '30']",487,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-22,2024-10-29
ZRH,YUL,1,"['10', '30']",431,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['13', '55']",433,Air CanadaSWISS,2024-10-22,2024-10-29
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-22,2024-10-29
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['14', '8']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-23,2024-10-30
ZRH,YUL,1,"['10', '30']",431,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['13', '55']",433,Air CanadaSWISS,2024-10-23,2024-10-30
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['12', '40']",427,"SWISS, Air CanadaUnitedOperated by Helvetic",2024-10-23,2024-10-30
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['20', '50']",444,Tap Air Portugal,2024-10-23,2024-10-30
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-23,2024-10-30
ZRH,YUL,1,"['11', '25']",469,"SWISS, Air Canada",2024-10-23,2024-10-30
ZRH,YUL,1,"['14', '20']",424,"SWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['12', '40']",427,"SWISS, Air CanadaUnitedOperated by Helvetic",2024-10-24,2024-10-31
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['20', '50']",444,Tap Air Portugal,2024-10-24,2024-10-31
ZRH,YUL,1,"['13', '32']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-24,2024-10-31
ZRH,YUL,1,"['11', '25']",469,"SWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['17', '21']",433,Air Canada,2024-10-24,2024-10-31
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['12', '40']",556,"SWISS, AustrianAir CanadaOperated by Air Baltic",2024-10-24,2024-10-31
ZRH,YUL,1,['11'],556,"AustrianSWISS, Air Canada",2024-10-24,2024-10-31
ZRH,YUL,1,"['13', '20']",424,"SWISS, Air Canada",2024-10-25,2024-11-01
ZRH,YUL,1,"['17', '21']",433,Air Canada,2024-10-25,2024-11-01
ZRH,YUL,1,"['11', '35']",438,"SWISS, Air Canada",2024-10-25,2024-11-01
ZRH,YUL,1,"['12', '40']",556,"SWISS, AustrianAir CanadaOperated by Air Baltic",2024-10-25,2024-11-01
ZRH,YUL,1,['11'],556,"AustrianSWISS, Air Canada",2024-10-25,2024-11-01
ZRH,YUL,1,"['14', '8']",448,Air CanadaOperated by Air Canada Express - Jazz,2024-10-25,2024-11-01
ZRH,YUL,1,"['13', '50']",559,"LufthansaAir Canada, SWISS",2024-10-25,2024-11-01
ZRH,YUL,1,"['12', '55']",568,Air Canada,2024-10-25,2024-11-01
ZRH,YUL,1,"['11', '51']",643,Air CanadaSWISS,2024-10-25,2024-11-01
ZRH,YUL,1,['21'],659,Tap Air Portugal,2024-10-25,2024-11-01
ZRH,YUL,1,"['10', '20']",746,Air FranceDelta,2024-10-25,2024-11-01
ZRH,YUL,1,"['14', '8']",448,Air CanadaOperated by Air Canada Express - Jazz,2024-10-26,2024-11-02
ZRH,YUL,1,"['13', '50']",559,"LufthansaAir Canada, SWISS",2024-10-26,2024-11-02
ZRH,YUL,1,"['12', '55']",568,Air Canada,2024-10-26,2024-11-02
ZRH,YUL,1,"['11', '51']",643,Air CanadaSWISS,2024-10-26,2024-11-02
ZRH,YUL,1,['21'],659,Tap Air Portugal,2024-10-26,2024-11-02
ZRH,YUL,1,"['10', '20']",746,Air FranceDelta,2024-10-26,2024-11-02
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-26,2024-11-02
ZRH,YUL,1,"['10', '45']",560,"LufthansaAir Canada, SWISS",2024-10-26,2024-11-02
ZRH,YUL,1,"['12', '21']",569,"SWISS, Air Canada",2024-10-26,2024-11-02
ZRH,YUL,1,"['13', '32']",637,UnitedOperated by Republic Airways DBA United Express,2024-10-26,2024-11-02
ZRH,YUL,1,"['12', '40']",663,"SWISS, Air CanadaOperated by Helvetic",2024-10-26,2024-11-02
ZRH,YUL,1,"['16', '46']",667,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-26,2024-11-02
ZRH,YUL,1,"['10', '20']",698,Air FranceDelta,2024-10-26,2024-11-02
ZRH,YUL,1,"['14', '8']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-27,2024-11-03
ZRH,YUL,1,"['10', '45']",560,"LufthansaAir Canada, SWISS",2024-10-27,2024-11-03
ZRH,YUL,1,"['12', '21']",569,"SWISS, Air Canada",2024-10-27,2024-11-03
ZRH,YUL,1,"['13', '32']",637,UnitedOperated by Republic Airways DBA United Express,2024-10-27,2024-11-03
ZRH,YUL,1,"['12', '40']",663,"SWISS, Air CanadaOperated by Helvetic",2024-10-27,2024-11-03
ZRH,YUL,1,"['16', '46']",667,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-27,2024-11-03
ZRH,YUL,1,"['10', '20']",698,Air FranceDelta,2024-10-27,2024-11-03
ZRH,YUL,1,"['24', '15']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-27,2024-11-03
ZRH,YUL,1,"['16', '37']",474,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-27,2024-11-03
ZRH,YUL,1,"['20', '35']",477,"SWISS, Air CanadaOperated by Helvetic",2024-10-27,2024-11-03
ZRH,YUL,1,"['14', '20']",517,"SWISS, Air CanadaOperated by Air Baltic",2024-10-27,2024-11-03
ZRH,YUL,1,"['17', '10']",574,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-27,2024-11-03
ZRH,YUL,1,"['11', '20']",574,"SWISS, Air CanadaOperated by Helvetic",2024-10-27,2024-11-03
ZRH,YUL,1,"['10', '25']",804,"SWISS, Air CanadaBrussels Airlines",2024-10-27,2024-11-03
ZRH,YUL,1,"['24', '15']",449,Air CanadaOperated by Air Canada Express - Jazz,2024-10-28,2024-11-04
ZRH,YUL,1,"['16', '37']",474,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-28,2024-11-04
ZRH,YUL,1,"['20', '35']",477,"SWISS, Air CanadaOperated by Helvetic",2024-10-28,2024-11-04
ZRH,YUL,1,"['14', '20']",517,"SWISS, Air CanadaOperated by Air Baltic",2024-10-28,2024-11-04
ZRH,YUL,1,"['17', '10']",574,AmericanOperated by Piedmont Airlines as American Eagle,2024-10-28,2024-11-04
ZRH,YUL,1,"['11', '20']",574,"SWISS, Air CanadaOperated by Helvetic",2024-10-28,2024-11-04
ZRH,YUL,1,"['10', '25']",804,"SWISS, Air CanadaBrussels Airlines",2024-10-28,2024-11-04
ZRH,YUL,1,"['13', '25']",433,Air CanadaSWISS,2024-10-28,2024-11-04
ZRH,YUL,1,['12'],453,"SWISS, Air Canada",2024-10-28,2024-11-04
ZRH,YUL,1,"['14', '3']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-28,2024-11-04
ZRH,YUL,1,"['11', '48']",474,"SWISS, Air CanadaUnited",2024-10-28,2024-11-04
ZRH,YUL,1,"['12', '45']",489,Tap Air Portugal,2024-10-28,2024-11-04
ZRH,YUL,1,"['10', '45']",632,LufthansaOperated by Lufthansa CityLine,2024-10-28,2024-11-04
ZRH,YUL,1,"['10', '45']",682,Air France,2024-10-28,2024-11-04
ZRH,YUL,1,"['13', '25']",433,Air CanadaSWISS,2024-10-29,2024-11-05
ZRH,YUL,1,['12'],453,"SWISS, Air Canada",2024-10-29,2024-11-05
ZRH,YUL,1,"['14', '3']",454,UnitedAir CanadaOperated by Republic Airways DBA United Express,2024-10-29,2024-11-05
ZRH,YUL,1,"['11', '48']",474,"SWISS, Air CanadaUnited",2024-10-29,2024-11-05
ZRH,YUL,1,"['12', '45']",489,Tap Air Portugal,2024-10-29,2024-11-05
ZRH,YUL,1,"['10', '45']",632,LufthansaOperated by Lufthansa CityLine,2024-10-29,2024-11-05
ZRH,YUL,1,"['10', '45']",682,Air France,2024-10-29,2024-11-05
ZRH,YUL,1,"['12', '25']",418,"British AirwaysAmerican, Finnair",2024-10-29,2024-11-05
ZRH,YUL,1,"['14', '45']",433,Air Canada,2024-10-29,2024-11-05
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-10-29,2024-11-05
ZRH,YUL,1,"['11', '48']",464,"SWISS, Air CanadaUnited",2024-10-29,2024-11-05
ZRH,YUL,1,"['12', '25']",418,"British AirwaysAmerican, Finnair",2024-10-30,2024-11-06
ZRH,YUL,1,"['14', '45']",433,Air Canada,2024-10-30,2024-11-06
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-10-30,2024-11-06
ZRH,YUL,1,"['11', '48']",464,"SWISS, Air CanadaUnited",2024-10-30,2024-11-06
ZRH,YUL,1,"['12', '10']",418,"British AirwaysAmerican, Finnair",2024-10-30,2024-11-06
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-10-30,2024-11-06
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-10-30,2024-11-06
ZRH,YUL,1,"['11', '55']",453,"SWISS, Air Canada",2024-10-30,2024-11-06
ZRH,YUL,1,"['11', '48']",464,"SWISS, Air CanadaUnited",2024-10-30,2024-11-06
ZRH,YUL,1,"['12', '10']",418,"British AirwaysAmerican, Finnair",2024-10-31,2024-11-07
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-10-31,2024-11-07
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-10-31,2024-11-07
ZRH,YUL,1,"['11', '55']",453,"SWISS, Air Canada",2024-10-31,2024-11-07
ZRH,YUL,1,"['11', '48']",464,"SWISS, Air CanadaUnited",2024-10-31,2024-11-07
ZRH,YUL,1,"['24', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-10-31,2024-11-07
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-10-31,2024-11-07
ZRH,YUL,1,"['11', '10']",438,"SWISS, Air Canada",2024-10-31,2024-11-07
ZRH,YUL,1,"['17', '10']",442,"SWISS, LufthansaAir CanadaOperated by Helvetic",2024-10-31,2024-11-07
ZRH,YUL,1,"['21', '50']",460,"Lufthansa, Air Canada",2024-10-31,2024-11-07
ZRH,YUL,1,"['11', '45']",464,Air FranceDelta,2024-10-31,2024-11-07
ZRH,YUL,1,"['24', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-11-01,2024-11-08
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-11-01,2024-11-08
ZRH,YUL,1,"['11', '10']",438,"SWISS, Air Canada",2024-11-01,2024-11-08
ZRH,YUL,1,"['17', '10']",442,"SWISS, LufthansaAir CanadaOperated by Helvetic",2024-11-01,2024-11-08
ZRH,YUL,1,"['21', '50']",460,"Lufthansa, Air Canada",2024-11-01,2024-11-08
ZRH,YUL,1,"['11', '45']",464,Air FranceDelta,2024-11-01,2024-11-08
ZRH,YUL,1,"['24', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-11-01,2024-11-08
ZRH,YUL,1,['20'],464,Tap Air Portugal,2024-11-01,2024-11-08
ZRH,YUL,1,"['17', '10']",481,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-01,2024-11-08
ZRH,YUL,1,"['14', '14']",501,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-01,2024-11-08
ZRH,YUL,1,"['11', '45']",533,Air FranceDelta,2024-11-01,2024-11-08
ZRH,YUL,1,"['24', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-11-02,2024-11-09
ZRH,YUL,1,['20'],464,Tap Air Portugal,2024-11-02,2024-11-09
ZRH,YUL,1,"['17', '10']",481,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-02,2024-11-09
ZRH,YUL,1,"['14', '14']",501,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-02,2024-11-09
ZRH,YUL,1,"['11', '45']",533,Air FranceDelta,2024-11-02,2024-11-09
ZRH,YUL,1,"['25', '15']",443,Air CanadaOperated by Air Canada Express - Jazz,2024-11-02,2024-11-09
ZRH,YUL,1,"['22', '55']",475,"SWISS, Air CanadaLufthansa",2024-11-02,2024-11-09
ZRH,YUL,1,"['11', '48']",479,"SWISS, Air CanadaUnited",2024-11-02,2024-11-09
ZRH,YUL,1,"['17', '10']",481,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-02,2024-11-09
ZRH,YUL,1,"['11', '45']",489,Air FranceDelta,2024-11-02,2024-11-09
ZRH,YUL,1,"['14', '14']",501,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-02,2024-11-09
ZRH,YUL,1,"['11', '10']",644,"SWISS, Air Canada",2024-11-02,2024-11-09
ZRH,YUL,1,"['25', '15']",443,Air CanadaOperated by Air Canada Express - Jazz,2024-11-03,2024-11-10
ZRH,YUL,1,"['22', '55']",475,"SWISS, Air CanadaLufthansa",2024-11-03,2024-11-10
ZRH,YUL,1,"['11', '48']",479,"SWISS, Air CanadaUnited",2024-11-03,2024-11-10
ZRH,YUL,1,"['17', '10']",481,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-03,2024-11-10
ZRH,YUL,1,"['11', '45']",489,Air FranceDelta,2024-11-03,2024-11-10
ZRH,YUL,1,"['14', '14']",501,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-03,2024-11-10
ZRH,YUL,1,"['11', '10']",644,"SWISS, Air Canada",2024-11-03,2024-11-10
ZRH,YUL,1,"['25', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-11-03,2024-11-10
ZRH,YUL,1,"['20', '5']",444,Tap Air Portugal,2024-11-03,2024-11-10
ZRH,YUL,1,"['20', '35']",456,"SWISS, Air CanadaOperated by Helvetic",2024-11-03,2024-11-10
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-03,2024-11-10
ZRH,YUL,1,"['11', '45']",489,Air FranceDelta,2024-11-03,2024-11-10
ZRH,YUL,1,"['12', '45']",504,Tap Air Portugal,2024-11-03,2024-11-10
ZRH,YUL,1,"['25', '15']",428,Air CanadaOperated by Air Canada Express - Jazz,2024-11-04,2024-11-11
ZRH,YUL,1,"['20', '5']",444,Tap Air Portugal,2024-11-04,2024-11-11
ZRH,YUL,1,"['20', '35']",456,"SWISS, Air CanadaOperated by Helvetic",2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-04,2024-11-11
ZRH,YUL,1,"['11', '45']",489,Air FranceDelta,2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '45']",504,Tap Air Portugal,2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '55']",433,Air CanadaSWISS,2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-04,2024-11-11
ZRH,YUL,1,"['13', '20']",447,"SWISS, Air CanadaOperated by Helvetic",2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-04,2024-11-11
ZRH,YUL,1,"['12', '55']",433,Air CanadaSWISS,2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-05,2024-11-12
ZRH,YUL,1,"['13', '20']",447,"SWISS, Air CanadaOperated by Helvetic",2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '25']",418,"British AirwaysAmerican, Finnair",2024-11-05,2024-11-12
ZRH,YUL,1,"['14', '55']",428,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '10']",438,"SWISS, Air Canada",2024-11-05,2024-11-12
ZRH,YUL,1,"['14', '7']",478,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-05,2024-11-12
ZRH,YUL,1,"['12', '25']",418,"British AirwaysAmerican, Finnair",2024-11-06,2024-11-13
ZRH,YUL,1,"['14', '55']",428,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-06,2024-11-13
ZRH,YUL,1,"['12', '10']",438,"SWISS, Air Canada",2024-11-06,2024-11-13
ZRH,YUL,1,"['14', '7']",478,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-06,2024-11-13
ZRH,YUL,1,"['12', '48']",478,"SWISS, Air CanadaUnited",2024-11-06,2024-11-13
ZRH,YUL,1,"['20', '5']",424,Tap Air Portugal,2024-11-06,2024-11-13
ZRH,YUL,1,"['12', '35']",426,"SWISS, AustrianAir Canada",2024-11-06,2024-11-13
ZRH,YUL,1,"['11', '20']",435,KLMDelta,2024-11-06,2024-11-13
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-06,2024-11-13
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-06,2024-11-13
ZRH,YUL,1,"['12', '48']",464,"SWISS, Air CanadaUnited",2024-11-06,2024-11-13
ZRH,YUL,1,"['11', '55']",467,"SWISS, Air Canada",2024-11-06,2024-11-13
ZRH,YUL,1,"['20', '5']",424,Tap Air Portugal,2024-11-07,2024-11-14
ZRH,YUL,1,"['12', '35']",426,"SWISS, AustrianAir Canada",2024-11-07,2024-11-14
ZRH,YUL,1,"['11', '20']",435,KLMDelta,2024-11-07,2024-11-14
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-07,2024-11-14
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-07,2024-11-14
ZRH,YUL,1,"['12', '48']",464,"SWISS, Air CanadaUnited",2024-11-07,2024-11-14
ZRH,YUL,1,"['11', '55']",467,"SWISS, Air Canada",2024-11-07,2024-11-14
ZRH,YUL,1,"['16', '25']",433,Air Canada,2024-11-07,2024-11-14
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-07,2024-11-14
ZRH,YUL,1,"['15', '14']",477,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-07,2024-11-14
ZRH,YUL,1,"['10', '20']",543,"SWISS, Air CanadaBrussels Airlines",2024-11-07,2024-11-14
ZRH,YUL,1,"['11', '35']",551,"British AirwaysAmerican, Finnair",2024-11-07,2024-11-14
ZRH,YUL,1,"['16', '25']",433,Air Canada,2024-11-08,2024-11-15
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-08,2024-11-15
ZRH,YUL,1,"['15', '14']",477,DeltaOperated by Endeavor Air DBA Delta Connection,2024-11-08,2024-11-15
ZRH,YUL,1,"['10', '20']",543,"SWISS, Air CanadaBrussels Airlines",2024-11-08,2024-11-15
ZRH,YUL,1,"['11', '35']",551,"British AirwaysAmerican, Finnair",2024-11-08,2024-11-15
ZRH,YUL,1,"['18', '20']",418,"British AirwaysAmerican, Finnair",2024-11-08,2024-11-15
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-11-08,2024-11-15
ZRH,YUL,1,"['12', '40']",444,Tap Air Portugal,2024-11-08,2024-11-15
ZRH,YUL,1,"['12', '55']",487,Air CanadaSWISS,2024-11-08,2024-11-15
ZRH,YUL,1,"['10', '20']",543,"SWISS, Air CanadaBrussels Airlines",2024-11-08,2024-11-15
ZRH,YUL,1,"['18', '20']",418,"British AirwaysAmerican, Finnair",2024-11-09,2024-11-16
ZRH,YUL,1,"['14', '25']",433,Air Canada,2024-11-09,2024-11-16
ZRH,YUL,1,"['12', '40']",444,Tap Air Portugal,2024-11-09,2024-11-16
ZRH,YUL,1,"['12', '55']",487,Air CanadaSWISS,2024-11-09,2024-11-16
ZRH,YUL,1,"['10', '20']",543,"SWISS, Air CanadaBrussels Airlines",2024-11-09,2024-11-16
ZRH,YUL,1,"['17', '10']",442,"SWISS, LufthansaAir Canada",2024-11-09,2024-11-16
ZRH,YUL,1,"['14', '32']",478,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-09,2024-11-16
ZRH,YUL,1,"['10', '45']",554,"SWISS, Air CanadaLufthansa",2024-11-09,2024-11-16
ZRH,YUL,1,"['10', '45']",559,"SWISS, Air CanadaBrussels Airlines",2024-11-09,2024-11-16
ZRH,YUL,1,"['17', '10']",442,"SWISS, LufthansaAir Canada",2024-11-10,2024-11-17
ZRH,YUL,1,"['14', '32']",478,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-10,2024-11-17
ZRH,YUL,1,"['10', '45']",554,"SWISS, Air CanadaLufthansa",2024-11-10,2024-11-17
ZRH,YUL,1,"['10', '45']",559,"SWISS, Air CanadaBrussels Airlines",2024-11-10,2024-11-17
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-10,2024-11-17
ZRH,YUL,1,"['12', '45']",489,Tap Air Portugal,2024-11-10,2024-11-17
ZRH,YUL,1,"['14', '7']",519,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-10,2024-11-17
ZRH,YUL,1,"['10', '45']",557,"LufthansaAir Canada, SWISSOperated by Lufthansa CityLine",2024-11-10,2024-11-17
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-11,2024-11-18
ZRH,YUL,1,"['12', '45']",489,Tap Air Portugal,2024-11-11,2024-11-18
ZRH,YUL,1,"['14', '7']",519,"SWISS, UnitedOperated by Republic Airways DBA United Express",2024-11-11,2024-11-18
ZRH,YUL,1,"['10', '45']",557,"LufthansaAir Canada, SWISSOperated by Lufthansa CityLine",2024-11-11,2024-11-18
ZRH,YUL,1,"['12', '55']",433,Air CanadaSWISS,2024-11-11,2024-11-18
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-11,2024-11-18
ZRH,YUL,1,"['18', '10']",442,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-11,2024-11-18
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-11,2024-11-18
ZRH,YUL,1,"['13', '20']",447,"SWISS, Air CanadaOperated by Helvetic",2024-11-11,2024-11-18
ZRH,YUL,1,['12'],453,"SWISS, Air Canada",2024-11-11,2024-11-18
ZRH,YUL,1,"['10', '45']",468,"LufthansaAir Canada, SWISSOperated by Lufthansa CityLine",2024-11-11,2024-11-18
ZRH,YUL,1,"['12', '55']",433,Air CanadaSWISS,2024-11-12,2024-11-19
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-12,2024-11-19
ZRH,YUL,1,"['18', '10']",442,AmericanOperated by Piedmont Airlines as American Eagle,2024-11-12,2024-11-19
ZRH,YUL,1,"['12', '45']",444,Tap Air Portugal,2024-11-12,2024-11-19
ZRH,YUL,1,"['13', '20']",447,"SWISS, Air CanadaOperated by Helvetic",2024-11-12,2024-11-19
ZRH,YUL,1,['12'],453,"SWISS, Air Canada",2024-11-12,2024-11-19
ZRH,YUL,1,"['10', '45']",468,"LufthansaAir Canada, SWISSOperated by Lufthansa CityLine",2024-11-12,2024-11-19
ZRH,YUL,1,"['14', '55']",428,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-12,2024-11-19
ZRH,YUL,1,"['10', '45']",479,"SWISS, Air CanadaLufthansa",2024-11-12,2024-11-19
ZRH,YUL,1,"['10', '45']",557,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-12,2024-11-19
ZRH,YUL,1,"['14', '55']",428,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-13,2024-11-20
ZRH,YUL,1,"['10', '45']",479,"SWISS, Air CanadaLufthansa",2024-11-13,2024-11-20
ZRH,YUL,1,"['10', '45']",557,LufthansaAir CanadaOperated by Lufthansa CityLine,2024-11-13,2024-11-20
ZRH,YUL,1,"['12', '45']",424,Tap Air Portugal,2024-11-13,2024-11-20
ZRH,YUL,1,"['15', '25']",433,Air Canada,2024-11-13,2024-11-20
ZRH,YUL,1,"['11', '20']",435,KLMDelta,2024-11-13,2024-11-20
ZRH,YUL,1,"['13', '55']",438,"SWISS, Air Canada",2024-11-13,2024-11-20
ZRH,YUL,1,"['11', '45']",440,Air FranceDelta,2024-11-13,2024-11-20
ZRH,YUL,1,"['11', '55']",467,"SWISS, Air Canada",2024-11-13,2024-11-20
ZRH,YUL,1,"['12', '45']",424,Tap Air Portugal,2024-11-14,2024-11-21
